,,W0,W1,W2
F0,S1084,0.0,5.88533450973891e-06,2.6336656178404663e-08
F0,S1085,4.202456800866469e-06,8.121015790474589e-06,2.5933177877018084e-08
F0,S1086,6.5055469203658e-06,1.9517903217518582e-05,2.9381153246458996e-08
F0,S1087,3.7330607891287103e-06,5.247865011902156e-06,2.4427762878833816e-08
F0,S1088,4.472095100683236e-06,5.790111837481085e-06,2.552005523099952e-08
F0,S1089,5.048274703584904e-06,7.5338532681500175e-06,2.68263368124411e-08
F0,S1090,0.0,4.988383586977639e-06,2.3893271324809568e-08
F0,S1091,4.717696551615167e-06,5.267359877188467e-06,2.5039021496666438e-08
F0,S1092,9.6951126892629e-06,1.3758476594914309e-05,3.205812386996842e-08
F0,S1093,3.2688946711461966e-06,6.925689699773192e-06,2.3667290996731706e-08
F0,S1094,8.162983856519968e-06,1.9333223008253112e-05,4.2390698067536996e-08
F0,S1095,1.2317594543973245e-05,6.407109469299804,3.1064171305333996
F0,S1096,3.610784904099371e-06,5.309616808761603e-06,2.4323370208292844e-08
F0,S1097,4.877105188607437e-06,6.304527514678334e-06,2.544535400443849e-08
F0,S1098,3.9822110485725265e-06,5.042611768313404e-06,2.4328876957440578e-08
F0,S1099,1.1275463945548647e-05,6.131446950084853,1.4270927882877387e-07
F0,S1100,4.010899973061761e-06,6.527877178478735e-06,2.5327182464743404e-08
F0,S1101,4.338953569600932e-06,6.8043602877890545e-06,2.503402347918555e-08
F0,S1102,6.667717725638746e-06,1.9811901238748364e-05,3.231308881411477e-08
F0,S1103,6.2780058297898884e-06,8.305219669680679e-06,2.722867816727014e-08
F0,S1104,5.062554147259235e-06,5.314683858411397e-06,2.5295240103036717e-08
F0,S1105,1.5195525349700016e-05,1.3508158879212732e-05,3.308461695219974e-08
F0,S1106,3.4678215837714875e-06,4.623591880482842e-06,2.3726424484913537e-08
F0,S1107,3.342120561041147e-06,6.696946617260994e-06,2.3370976308484317e-08
F0,S1108,6.600059676025389e-06,1.0124626601716142e-05,2.7328056562683447e-08
F0,S1109,17.57318643619409,1.3978975043548232e-05,17.764830758219677
F0,S1110,3.7540210775512847e-06,4.783211374472614e-06,2.4040287848675246e-08
F0,S1111,2.8940552415941127e-05,8.257388799068365e-06,5.554446478138656e-08
F0,S1112,1.7754594903075027e-05,5.643595138308876e-06,3.2404488008260266e-08
F0,S1113,2.9926262443512377e-06,5.374452284303306e-06,2.339394985458488e-08
F0,S1114,3.7000888133574508e-06,6.7353327960057485e-06,2.3579378669662872e-08
F0,S1115,3.5127879630266546e-06,4.941374449137481e-06,2.366205693653226e-08
F0,S1116,8.828294626611449e-06,8.562963737531441e-06,2.8896131207188016e-08
F0,S1117,3.3083168031219107e-06,4.791151064418179e-06,2.3427842259158534e-08
F0,S1118,0.0,5.832256591864641e-06,2.601153379083957e-08
F0,S1119,1.0554780788569134e-05,6.161390997080458e-06,2.9905256828492486e-08
F0,S1120,5.026253915618003e-06,9.464297523018844e-06,2.8140663222996384e-08
F0,S1121,3.6227800639588956e-06,5.115621812122078e-06,2.367775895063762e-08
F0,S1122,3.1854974017076567e-06,7.039378549512473e-06,2.342449741961979e-08
F0,S1123,3.844768355327303e-06,4.693436647467624e-06,2.4560742399283825e-08
F0,S1124,3.1359520328482533e-06,5.529919367035199e-06,2.3450018205864777e-08
F0,S1125,5.7677794042230165e-05,9.154297552891083e-06,2.3713508997940338e-07
F0,S1126,6.009657066732633e-06,6.249388279897376e-06,2.6269248124710082e-08
F0,S1127,6.610619784370033e-06,1.5704369630446084e-05,3.229341710980345e-08
F0,S1128,4.577527776619783e-06,0.0,2.6543274416388188e-08
F0,S1129,3.622708740835595e-06,5.4433297077072136e-06,2.4170392081481598e-08
F0,S1130,9.501487197770257e-06,3.724746554815378e-05,4.7516877023819955e-08
F0,S1131,2.0187285461579683e-05,8.829199124322516e-06,3.979467644451919e-08
F0,S1132,7.237952964421922e-06,4.674781118916914e-06,2.601642622769726e-08
F0,S1133,5.771710471300096e-06,8.63667055111549e-06,2.75887451384262e-08
F0,S1134,5.531049187502103e-06,5.85650242272064e-06,2.540210814167536e-08
F0,S1135,3.90789564833233e-06,4.864249635808637e-06,2.416016888257984e-08
F0,S1136,8.20078315547724e-06,6.5736027949873e-06,2.9723102836729682e-08
F0,S1137,3.0133986199561628e-05,5.270302344130333e-06,2.7459734025449664e-08
F0,S1138,6.090990455454846e-06,6.082166691774948e-06,2.5311984481206776e-08
F0,S1139,4.077266011873072e-06,6.699170989093866e-06,2.462389781465565e-08
F0,S1140,1.0220657048490669e-05,8.285669314566428e-06,3.6554991120189746e-08
F0,S1141,5.587787343466034e-06,4.817428674656659e-06,2.600446824317131e-08
F0,S1142,6.721342864491498e-06,7.426492246465402e-06,2.9102150040745312e-08
F0,S1143,5.776337036384711e-06,1.2618714044034983e-05,2.8021954000522457e-08
F0,S1144,3.536178267001493e-06,5.10527260683025e-06,2.377530713265722e-08
F0,S1145,4.009277867460331e-06,5.600414106851095e-06,2.4358239154942425e-08
F0,S1146,9.854067276592675e-06,1.0167266391745508e-05,3.037923918696444e-08
F0,S1147,3.348363498026487e-06,8.492093031966412e-06,2.3412520623538472e-08
F0,S1148,5.152751811916652e-06,4.871524176197866e-06,2.4801331228812826e-08
F0,S1149,9.333617162331284e-06,6.587380259281082e-06,3.00508855285325e-08
F0,S1150,3.7334667197566033e-06,4.84552829068454e-06,2.3799063271219202e-08
F0,S1151,4.268615274161133e-06,1.3319768861159388e-05,2.7158794837750124e-08
F0,S1152,4.408845146445711e-06,8.24185678604281e-06,2.5850570819562388e-08
F0,S1153,6.625596073597964e-06,5.457917791651965e-06,2.5964043389436438e-08
F0,S1154,5.428119247479254e-06,6.900683248698739e-06,2.7669301636686527e-08
F0,S1155,4.471099686984234e-06,4.761538571592517e-06,2.4943375927743095e-08
F0,S1156,4.133916189730359e-06,6.813968913433637e-06,2.379441397709033e-08
F0,S1157,4.492370007125443e-06,0.0,2.4196812647898143e-08
F0,S1158,4.139690724856277e-06,6.330381045114465e-06,2.5003276276022396e-08
F0,S1159,6.018265415924951e-06,4.702286786906819e-06,2.5300193668492067e-08
F0,S1160,6.38398824296871e-06,4.7246281584846526e-05,5.477835192252092e-08
F0,S1161,4.4173276552645285e-06,5.089845497609427e-06,2.5395693564980438e-08
F0,S1162,3.0872353085611234e-06,8.704525512110415e-06,2.307102557336297e-08
F0,S1163,3.7389732015117068e-06,5.097899824937778e-06,2.4623017296058027e-08
F0,S1164,7.22047040449733e-06,8.364517783996389e-06,2.865529422468647e-08
F0,S1165,4.106112050598335e-06,6.612720154161982e-06,2.4884964421292012e-08
F0,S1166,4.341178954274111e-06,1.0237625616576614e-05,2.5512363482525458e-08
F0,S1167,4.642940744619097e-06,1.1008580376635636e-05,2.667269534189192e-08
F0,S1168,1.0451493656652335e-05,7.4758045661298005e-06,2.812006112289202e-08
F0,S1169,6.52168787637008e-06,9.686119800751974e-06,2.8755479369454307e-08
F0,S1170,4.00940428294096e-06,4.853009220746284e-06,2.4481749489397187e-08
F0,S1171,4.768385778987476e-06,6.579806238214183e-06,2.692623542597457e-08
F0,S1172,5.1841518793795985e-06,4.7565746155733535e-06,2.4985615683497056e-08
F0,S1173,7.193947584788244e-06,8.00536987051187e-06,2.7946586509828002e-08
F0,S1174,5.1026497585940025e-06,5.4119692358076175e-06,2.477908119011508e-08
F0,S1175,8.620996388988185e-06,4.568012486968885e-06,2.5576009533057613e-08
F0,S1176,3.7803467302651513e-06,6.974467768827727e-06,2.3998793914250953e-08
F0,S1177,5.373899672684612e-06,8.030073247788803e-06,2.654260432972976e-08
F0,S1178,5.103239665657622e-06,9.285832564118465e-06,2.6111001300909803e-08
F0,S1179,0.0,6.7417824084956304e-06,2.3277298261634246e-08
F0,S1180,7.566211301144208e-06,5.638507314427198e-06,2.8431314227269312e-08
F0,S1181,2.4258287269005754e-05,2.7831570225970112e-05,2.2767727240882118e-07
F0,S1182,5.640204377134445e-06,8.431036759986103e-06,2.8294238678944836e-08
F0,S1183,4.993566535260673e-06,6.392306472756899e-06,2.475940778478621e-08
F0,S1184,3.1180936237377467e-06,5.39795967478081e-06,2.3291566833954257e-08
F0,S1185,3.893591394916725e-06,4.590367544222449e-06,2.4544764613555872e-08
F0,S1186,4.1010816469033404e-06,8.905025618359763e-06,2.6852598015827926e-08
F0,S1187,1.7183128986912027e-05,9.480077969288265e-06,5.672560375032175e-08
F0,S1188,6.168455604996815e-06,7.777107156418228e-06,2.6320116112221162e-08
F0,S1189,3.861772251736042e-06,5.486192077213589e-06,0.0
F0,S1190,4.947378401882327e-06,7.498578372706232e-06,2.752865715927079e-08
F0,S1191,3.546564857136862e-06,5.963364761754301e-06,2.503461261846591e-08
F0,S1192,7.385266903577887e-06,5.870637516160992e-06,2.882003217007304e-08
F0,S1193,9.661605468058441e-06,7.397352348507532e-06,2.8053830088506492e-08
F0,S1194,5.848750335275324e-06,6.74502891680415e-06,2.630032001226563e-08
F0,S1195,5.134501080530405e-06,8.341547096658616e-06,2.5174441199179532e-08
F0,S1196,7.059740393379111e-06,4.817849204435878e-06,2.661419835919084e-08
F0,S1197,3.991128196177488e-06,1.1214981967466035e-05,2.702729038967807e-08
F0,S1198,3.284858511104029e-06,5.723126794924585e-06,2.347097436663949e-08
F0,S1199,5.964788463171551e-06,4.616112803712531e-06,2.47188625081324e-08
F0,S1200,6.275474954777419e-06,5.958418371339087e-06,2.5770021029486387e-08
F0,S1201,1.8071506332134413e-05,2.4748967299914444e-05,4.3038740811399187e-08
F0,S1202,7.410252115721459e-06,7.926787321839636e-06,2.7763297571733277e-08
F0,S1203,8.7135866241063e-06,5.278903240738296e-06,2.7300331199197843e-08
F0,S1204,3.5880365308117616e-06,5.165017926060585e-06,2.3806669003681986e-08
F0,S1205,3.879450421891562e-06,4.616676589142341e-06,2.3894209625830673e-08
F0,S1206,4.122123162240525e-06,5.5906462009558845e-06,2.4777357727398562e-08
F0,S1207,4.36298488984297e-06,5.5084728067944285e-06,2.4975506151914376e-08
F0,S1208,5.3269837153633385e-06,8.763361318764957e-06,2.6194760596174244e-08
F0,S1209,6.651995362955531e-06,9.103198336991014e-06,2.663161039333082e-08
F0,S1210,3.906026661637936e-06,6.075054282471139e-06,2.370922461377983e-08
F0,S1211,7.988641879701787e-06,5.91271699702559e-06,2.7368999874617923e-08
F0,S1212,3.4304809395626815e-06,4.870362903950137e-06,2.351706252345449e-08
F0,S1213,4.075832436499714e-06,4.8890988596377494e-06,2.423089353142392e-08
F0,S1214,4.137278420161481e-06,5.90116800649177e-06,2.4603305707469552e-08
F0,S1215,8.626117769970705e-06,7.4120060437145175e-06,2.7827831030500017e-08
F0,S1216,3.4190308644622343e-06,4.623815879185794e-06,2.3735867827716876e-08
F0,S1217,14.9156050095395,1.1451471880316562e-05,8.360492798650252
F0,S1218,6.607084565712456e-06,8.215238585404232e-06,2.7801914419366014e-08
F0,S1219,9.526001970022029e-06,6.997962961015807e-06,2.773705229045151e-08
F0,S1220,5.396482424632018e-06,5.797429931194088e-06,2.6545627271817093e-08
F0,S1221,3.938132982199372e-06,5.43945336118135e-06,2.421688792531904e-08
F0,S1222,3.3257868739380023e-06,5.1991105934330106e-06,2.366145977048945e-08
F0,S1223,0.0,5.168352016181118e-06,2.51066199577784e-08
F0,S1224,4.154509168895073e-06,6.492936856416337e-06,2.552632888657422e-08
F0,S1225,3.7537999955758092e-06,4.745223906574084e-06,2.408178283271941e-08
F0,S1226,5.402385036152053e-06,6.7011927167010355e-06,2.6367466173728337e-08
F0,S1227,5.2459874403665616e-06,6.017008356536145e-06,2.484339081692027e-08
F0,S1228,4.876580716402012e-06,5.158604917214036e-06,2.4475728657434227e-08
F0,S1229,1.927353920714283e-05,7.0816448730696275e-06,2.9667768319409653e-08
F0,S1230,3.3754414685021397e-06,6.298785872271774e-06,2.4963794977045035e-08
F0,S1231,4.138861486265047e-06,5.888306587766227e-06,2.503813950911132e-08
F0,S1232,0.0,5.326813100457243e-06,2.4484960134915485e-08
F0,S1233,4.445736926856731e-06,5.849039078335052e-06,2.5050851215113228e-08
F0,S1234,4.220475893703931e-06,5.6312212413915755e-06,2.5200561565700186e-08
F0,S1235,3.3395786134670192e-06,6.291174896728708e-06,2.3305708032663943e-08
F0,S1236,5.097638205791946e-06,7.929996562304588e-06,2.7126020842737372e-08
F0,S1237,3.5173570639883877e-06,4.673153359832324e-06,2.379644404644723e-08
F0,S1238,3.5249591997075732e-06,4.8692222876968065e-06,2.3887210906839593e-08
F0,S1239,0.00017810586939876822,5.153678724730372e-06,4.531185008332879e-08
F0,S1240,5.8751813186384006e-06,5.4406230638064935e-06,2.631021305076366e-08
F0,S1241,8.949180512083407e-06,6.2627741666391584e-06,2.8625269036695945e-08
F0,S1242,6.474504398842618e-06,5.337339745973506e-06,2.7072943450750726e-08
F0,S1243,8.81499623355122e-06,9.954316869949442e-06,2.9357226891255732e-08
F0,S1244,4.307824738444945e-06,6.5564572535369465e-06,2.397872765590407e-08
F0,S1245,4.473221965503114e-06,5.436590366395781e-06,2.494998685403607e-08
F0,S1246,3.5388314826208624e-06,7.513588166960428e-06,2.3575971038878527e-08
F0,S1247,4.991676455319624e-05,6.7437225249765116e-06,3.401130572528552e-08
F0,S1248,3.505889435055056e-06,6.7021822170905505e-06,2.371244962445987e-08
F0,S1249,5.436976150691297e-06,6.0756730545408255e-06,2.5829504383449146e-08
F0,S1250,5.035463127169626e-06,4.9335081343419035e-06,2.4683978283820648e-08
F0,S1251,3.088742036185386e-06,4.9080987013242585e-06,0.0
F0,S1252,3.524950421946362e-06,4.8968963891412995e-06,2.392346132595087e-08
F0,S1253,5.447981982575587e-06,5.981798682059581e-06,2.524285270413939e-08
F0,S1254,5.145564401963948e-06,5.267421080169955e-06,2.438622958970371e-08
F0,S1255,3.38317316946907e-06,5.074428599224146e-06,2.369581267384352e-08
F0,S1256,7.582129099309888e-06,6.261052827076339e-06,2.696759551945891e-08
F0,S1257,4.8744195319473505e-06,6.754628958288497e-06,2.6400032144314994e-08
F0,S1258,5.7877236590868345e-06,9.993167360605798e-06,2.673513239181105e-08
F0,S1259,2.8349470122806864e-06,7.443136270577789e-06,2.3030631149019593e-08
F0,S1260,4.523909905093392e-06,5.445486434603789e-06,2.4068782145157934e-08
F0,S1261,4.270590354612515e-06,6.78968863247198e-06,2.382372925857678e-08
F0,S1262,4.683946865662078e-06,6.094808577665829e-06,2.547497144218196e-08
F0,S1263,5.797070144422012e-06,7.910436633217525e-06,2.6511279944837117e-08
F0,S1264,4.547412821546347e-06,8.786209984522267e-06,2.647042393133555e-08
F0,S1265,1.4055263509641138e-05,5.248325070066257e-06,2.9817890203853336e-08
F0,S1266,3.6574928483838677e-06,4.936066904658382e-06,2.4412297884589848e-08
F0,S1267,6.658589597299726e-06,6.375101749276737e-06,2.5786412582447624e-08
F0,S1268,4.10171177704671e-06,1.4515819184249459e-05,2.749901077756308e-08
F0,S1269,3.7059096462424115e-06,7.232976559172995e-06,2.3253960530348125e-08
F0,S1270,7.980783948310901e-06,7.943219024152446e-06,2.8041421879909642e-08
F0,S1271,0.0,5.691896643896711e-06,2.3282131229356807e-08
F0,S1272,4.942897456579027e-05,7.397928213906597e-06,6.306560063909845e-08
F0,S1273,4.209357557890498e-06,6.241711975992824e-06,2.530647358928653e-08
F0,S1274,5.163039179949346e-06,8.835570414245507e-06,2.654461921098797e-08
F0,S1275,5.02787706236799e-06,5.493785173879159e-06,2.4872785307780795e-08
F0,S1276,4.192536909253919e-06,5.027993317245215e-06,2.464630456537854e-08
F0,S1277,4.70773627405375e-06,6.3994290722122526e-06,2.590159370114263e-08
F0,S1278,4.9120276875269425e-06,1.030827143729832e-05,2.7985557269951853e-08
F0,S1279,4.4692882736490016e-06,5.9696584076817745e-06,2.5506431934297754e-08
F0,S1280,5.788319342408232e-06,4.599577677621379e-06,2.4757467319075268e-08
F0,S1281,1.3894993019183246e-05,9.431342302255165e-06,3.089206880463939e-08
F0,S1282,6.784854522267069e-06,1.2062495289275863e-05,2.8302540856824527e-08
F0,S1283,1.299743265857725e-05,9.19744343616341e-06,3.2935382087128184e-08
F0,S1284,3.721126889716565e-06,6.466313682140651e-06,2.3799508812527025e-08
F0,S1285,4.998600198014315e-06,5.312304806079584e-06,2.558436560252993e-08
F0,S1286,5.481038534067123e-06,6.273265112724943e-06,2.5401690818296486e-08
F0,S1287,4.163306280970729e-06,4.850919225926892e-06,2.427481736592662e-08
F0,S1288,6.521556872495654e-06,6.441559153035354e-06,2.7130057038868556e-08
F0,S1289,5.041076755982675e-06,6.730004643846681e-06,2.4139850686240522e-08
F0,S1290,2.958042708935686e-06,0.0,2.3304860652854318e-08
F0,S1291,1.0298944805979401e-05,5.751866161678096e-06,2.7160350991898973e-08
F0,S1292,0.0,5.58559836018663e-06,2.4052312995786775e-08
F0,S1293,4.147001865299834e-06,5.097860311486913e-06,2.51074851118097e-08
F0,S1294,1.0814130861413563e-05,1.0944706634596317e-05,4.570590335039978e-08
F0,S1295,6.228109340314138e-05,1.1177594329897659e-05,7.345903747902826e-08
F0,S1296,6.440548094859764e-06,1.1595904690785951e-05,3.154884338865718e-08
F0,S1297,4.14995307732832e-06,8.754352826994437e-06,2.537944022790489e-08
F0,S1298,5.571185283023107e-06,6.397239369700846e-06,2.4322388151757353e-08
F0,S1299,7.00482088582403e-06,6.786994592843678e-06,2.947809185528444e-08
F0,S1300,4.3503602698297345e-06,5.0159612014756845e-06,2.4604146691182558e-08
F0,S1301,3.603121308814098e-06,8.688826881363743e-06,2.320208042044775e-08
F0,S1302,7.3764341890979835e-06,7.477622789758899e-06,2.7793098714279413e-08
F0,S1303,1.6975990993590817e-05,5.650471227350436,1.2420089617958279e-05
F0,S1304,6.412574731075808e-06,2.2580889788876698e-05,3.800578942921072e-08
F0,S1305,3.3910338995887197e-06,4.65581132832453e-06,2.3757412110766142e-08
F0,S1306,4.77399208801809e-06,6.452163664916764e-06,2.48531117033763e-08
F0,S1307,4.37319285869387e-06,5.123174583687426e-06,2.4521090713664073e-08
F0,S1308,7.75355234146191e-06,6.492797145404016e-06,2.6834305856713553e-08
F0,S1309,7.0333094579566695e-06,7.617687698748306e-06,2.6570349228383314e-08
F0,S1310,3.643632841763631e-06,5.057268407896147e-06,2.4191220692217134e-08
F0,S1311,5.7557998556487095e-06,9.22444334732619e-06,2.77112893089454e-08
F0,S1312,6.209727956035969e-06,4.6425704372940175e-06,2.5576333778720617e-08
F0,S1313,6.170468149036497e-06,1.0030454468861462e-05,2.8487200304780086e-08
F0,S1314,5.8210565434823595e-06,4.902579583178139e-06,2.4866602548249873e-08
F0,S1315,4.228697288334648e-06,7.180914594117863e-06,2.4968370682193584e-08
F0,S1316,1.1062717096826962e-05,6.288090337259431e-06,2.8368080397090245e-08
F0,S1317,1.15013117229483e-05,2.5422380620222428e-05,5.008979987522691e-08
F0,S1318,5.627503498450762e-06,5.062676819885035e-06,2.5473102732528117e-08
F0,S1319,0.0,6.978602910398984e-06,4.257755356103063e-08
F0,S1320,2.377887832841756e-05,1.2527178416527983e-05,6.643693052316275e-08
F0,S1321,4.030015952749464e-06,8.931880359384724e-06,2.5588004216526687e-08
F0,S1322,5.249280427945527e-06,5.504070628853596e-06,2.538438632469881e-08
F0,S1323,1.456266720752608e-05,8.32385741807192e-06,2.781300088105449e-08
F0,S1324,5.143215372677602e-06,5.105658032042069e-06,2.4777700000689854e-08
F0,S1325,3.3543065910914653e-06,6.006248080199269e-06,2.3798086683313843e-08
F0,S1326,1.1021928728476175e-05,2.9639878135073183e-05,3.6050550239579555e-08
F0,S1327,4.642327414960535e-06,5.470788400802429e-06,2.5264497337385412e-08
F0,S1328,5.0513537514394425e-06,5.167026954349472e-06,0.0
F0,S1329,5.972943967391618e-06,4.644534935423039e-05,2.8418736180320728e-08
F0,S1330,2.161866062280672e-05,5.989298773364894e-06,3.0142324242012576e-08
F0,S1331,7.169546092111724e-06,5.996676955109244e-06,2.688702752606715e-08
F0,S1332,3.279912388133783e-06,6.22347646273356e-06,2.349789865665628e-08
F0,S1333,5.249681338577991e-06,5.166313292960769e-06,2.5061627685879503e-08
F0,S1334,4.437484113506828e-06,5.0559592394193216e-06,2.4470209645267956e-08
F0,S1335,5.656777174063717e-06,1.2154147634670521e-05,3.1843847914694976e-08
F0,S1336,5.409427505003489e-06,5.079595484855771e-06,2.461967361758389e-08
F0,S1337,3.5999246765284064e-06,5.110090994028685e-06,2.4291503307470356e-08
F0,S1338,1.0328219537407445e-05,7.523508641389239e-06,0.0
F0,S1339,4.254004285127969e-06,4.610519971485182e-06,2.3886095882938734e-08
F0,S1340,3.811560807853772e-06,9.986906949140144e-06,2.660932544720276e-08
F0,S1341,7.897886735141187e-06,1.306285218991546e-05,2.9795780728886476e-08
F0,S1342,2.936314776880686e-06,9.713504641319052e-06,2.2994159309839605e-08
F0,S1343,5.7630996278892266e-06,6.296285561628354e-06,2.694970028563908e-08
F0,S1344,3.613070157858974e-06,4.963331127167174e-06,2.3774101573019355e-08
F0,S1345,6.018209874411424e-06,4.6749544873139255e-06,2.5843019886460708e-08
F0,S1346,3.180692560459984e-06,4.587548167305161e-06,2.359312989102092e-08
F0,S1347,4.351869888287842e-06,8.099423418218818e-06,2.5915080484101425e-08
F0,S1348,4.369499812616679e-06,5.8675393185355745e-06,2.448649326841769e-08
F0,S1349,5.919436980702125e-06,1.0489377978619028e-05,3.145869476464865e-08
F0,S1350,4.0111196140003174e-06,6.9341861735955465e-06,2.357856051293017e-08
F0,S1351,1.0075891876643584e-05,2.0848221725036837e-05,6.585961064769005e-08
F0,S1352,4.739782614238102e-06,5.811090738214682e-06,2.5875084433833913e-08
F0,S1353,3.168773718034095e-06,5.1489797857163e-06,2.3957018535397293e-08
F0,S1354,4.047757105076828e-06,5.388590664244965e-06,2.4812863069629888e-08
F0,S1355,3.924142807664363e-06,5.320901489959344e-06,2.4541523340608623e-08
F0,S1356,3.0455134102228997e-06,8.366185054724939e-06,2.314647245839211e-08
F0,S1357,5.617017694338452e-06,5.495775612236418e-06,2.5148499660261572e-08
F0,S1358,4.331638466025256e-06,7.285909824736667e-06,2.5030263538451672e-08
F0,S1359,3.7282189860656757e-06,5.6779585002477185e-06,2.3991084156173632e-08
F0,S1360,1.322510806432179e-05,1.6786711489518067e-05,3.8132020782168845e-08
F0,S1361,5.8805629604597165e-06,1.0447590178364809e-05,2.959135523308022e-08
F0,S1362,3.847561625025289e-06,4.740467260776665e-06,2.412966167231198e-08
F0,S1363,3.6263130466776183e-06,7.461534162609424e-06,2.3353124639931086e-08
F0,S1364,5.326584811983759e-06,6.082521794564562e-06,2.5014841452383272e-08
F0,S1365,3.866942257055938e-06,4.709865241173714e-06,2.386086227714671e-08
F0,S1366,4.596476262552614e-06,5.591561106909854e-06,2.5527552366108933e-08
F0,S1367,5.326432815544996e-06,1.0341401336690252e-05,2.732026987107853e-08
F0,S1368,1.0314907603600287e-05,1.1815143343761741e-05,3.29600706164176e-08
F0,S1369,6.378231009895227e-06,7.667798792911434e-06,2.8470527209430645e-08
F0,S1370,4.712010506430966e-06,5.750763021312497e-06,2.569202294028073e-08
F0,S1371,4.289398310600831e-06,4.710351156512256e-06,2.4914571158055823e-08
F0,S1372,4.189382681459326e-06,5.31228756344337e-06,2.423477412432516e-08
F0,S1373,1.1013886321910694e-05,8.488459394995095e-06,4.052264731325835e-08
F0,S1374,4.4215814885871725e-06,4.74911885509522e-06,2.4384354773630384e-08
F0,S1375,8.63988281783336e-06,7.375581690278121e-06,2.8777338295864286e-08
F0,S1376,2.6314920248222967e-05,5.1071015808229325e-05,1.4134741560120704e-07
F0,S1377,3.4673466644938538e-06,6.633820860460372e-06,2.3633513191699182e-08
F0,S1378,1.321330787279903e-05,2.0213926808358464e-05,3.290583154221801e-08
F0,S1379,3.638618459970296e-06,4.6496374350839374e-06,2.4287364227645764e-08
F0,S1380,3.560345698491371e-06,7.904992149580768e-06,2.3249194974883876e-08
F0,S1381,4.497858606396693e-06,4.867169328315891e-06,2.5531495310878176e-08
F0,S1382,3.100658443092226e-06,6.892409258542239e-06,2.3515854649425534e-08
F0,S1383,1.1857414157723782e-05,6.072225244772298e-06,0.0
F0,S1384,3.955418395201858e-06,0.0,2.4058220207613893e-08
F0,S1385,4.982660152376333e-06,5.688545702524895e-06,0.0
F0,S1386,4.394863955435458e-06,5.177727112667819e-06,2.4440825671437135e-08
F0,S1387,1.68635694790127e-05,6.6903695807000335e-06,2.8588383420403708e-08
F0,S1388,2.120771961552776e-05,6.121527465858268e-06,3.093668163149589e-08
F0,S1389,5.002296559371495e-06,7.54187641166942e-06,2.755071459458713e-08
F0,S1390,4.582630744590932e-06,5.098155914483448e-06,2.490787848131433e-08
F0,S1391,4.853661692272813e-06,6.151946403941479e-06,2.464832673672334e-08
F0,S1392,7.63170917966921e-06,7.216944368654604e-06,2.675050000666666e-08
F0,S1393,13.453419492985821,6.253010232002063e-06,2.0814741403399495
F0,S1394,6.760878401180106e-06,1.8450503734263643e-05,3.469391574703894e-08
F0,S1395,8.733064247642457e-06,8.521773303513694e-06,2.8288163730410232e-08
F0,S1396,5.8953250471752766e-06,6.875409600878057e-06,2.666763289858158e-08
F0,S1397,4.486170303137021e-06,6.828989550964692e-06,2.575261190914789e-08
F0,S1398,7.88870337525256e-06,8.176430344539873e-06,2.9768407507196417e-08
F0,S1399,4.7694111806626965e-06,5.665457941758767e-06,2.4412635661824112e-08
F0,S1400,4.0714693315605485e-05,2.749477742159851e-05,1.454638883299056e-07
F0,S1401,4.989671673156434e-06,5.027631979234302e-06,2.4439486810100746e-08
F0,S1402,4.0068786284117585e-06,4.9308187222070295e-06,2.4266966822970952e-08
F0,S1403,4.768250620887772e-06,6.266613292562439e-06,2.5898130782433612e-08
F0,S1404,4.4239356460520705e-06,6.1678779340615e-06,2.5878805697763177e-08
F0,S1405,6.115916183164903e-06,6.604506173149929e-06,2.4741645534308188e-08
F0,S1406,3.9709135904651404e-06,4.823438179620192e-06,2.3952114911876775e-08
F0,S1407,8.895594618090267e-06,6.380882760117571e-06,2.6495042575766398e-08
F0,S1408,1.3152175987788655e-05,6.260873873663299e-06,3.043843857104065e-08
F0,S1409,3.7740561637664715e-06,4.940408113264984e-06,2.40403520367971e-08
F0,S1410,5.7837993211450705e-06,9.440304766481396e-06,2.6913092246033002e-08
F0,S1411,4.273744423537569e-06,5.8059271190344806e-06,2.4627212961193696e-08
F0,S1412,4.429819068068237e-06,6.166880204700245e-06,2.524386183343857e-08
F0,S1413,1.0689898126582877e-05,0.0004800367866871459,2.532659924352504e-07
F0,S1414,3.819944452904236e-06,7.20356845927143e-06,2.3517131308513762e-08
F0,S1415,1.0574957351245358e-05,2.8986427312945248e-05,3.1915167647024085e-08
F0,S1416,3.504677895902688e-05,7.217790411061595e-06,4.167450301461076e-08
F0,S1417,6.341118494624464e-06,8.090341138032401e-06,2.6116413258987368e-08
F0,S1418,5.183825674989769e-06,5.8162696860862085e-06,2.574734782013183e-08
F0,S1419,3.076475746202768e-06,7.458098533089943e-06,2.3098254136793096e-08
F0,S1420,4.971571729913302e-06,5.645095192547788e-06,2.5385035115246565e-08
F0,S1421,8.443773110453191e-05,1.6543939645511645e-05,2.4529714479282847e-07
F0,S1422,2.579299201921659e-05,7.288968370835979e-06,5.7104207822181275e-08
F0,S1423,3.6637076427509127e-06,4.767231175500143e-06,2.4073201318010478e-08
F0,S1424,7.467063555283049e-06,6.345166898892005e-06,2.779228216342581e-08
F0,S1425,4.618694040720265e-06,4.995461618557081e-06,2.434760234824041e-08
F0,S1426,5.750797243936856e-06,9.706806592431218e-06,2.7718124847452394e-08
F0,S1427,5.664345725408523e-06,6.585760866651837e-06,2.7583225966105512e-08
