,,W0,W1,W2
F0,S1018,2.3987178697192662e-05,7.279101280211067e-07,2.882933253747284e-08
F0,S1019,21.32795287834452,1.0014435126764409e-06,2.8090037880641208
F0,S1020,2.4389957257847764e-05,5.636888529441793e-07,2.170232980386619e-08
F0,S1021,2.038325396662304e-05,7.342656941754928e-07,2.5837296824750048e-08
F0,S1022,2.0960631489918783e-05,1.0657747285709178e-06,5.909237361617573e-08
F0,S1023,2.2050205594732086e-05,1.9384027596391574e-06,7.990770265058771e-08
F0,S1024,9.588081704032737e-06,6.352699587887681e-07,2.2880429068614316e-08
F0,S1025,1.304536422184626e-05,5.708146700066258e-07,2.2021977252901965e-08
F0,S1026,2.0150409787015005e-05,7.922177186841685e-07,2.600529790781036e-08
F0,S1027,1.2183796482329916e-05,5.994089086593698e-07,2.2409421741526537e-08
F0,S1028,9.38768952430156e-06,6.100728787965989e-07,2.2943838880314815e-08
F0,S1029,2.3169886826889848e-05,7.063199882568916e-07,2.8673151718060587e-08
F0,S1030,9.630156686635205e-06,5.679215336414951e-07,2.2352913828091643e-08
F0,S1031,9.216291267297837e-06,6.029238948679638e-07,2.2663313183257626e-08
F0,S1032,8.804689927731044e-06,5.874909244308666e-07,2.3175577874168167e-08
F0,S1033,1.3107974649872222e-05,5.665936005289104e-07,2.190169342092884e-08
F0,S1034,1.5798232113141513e-05,6.313717886887492e-07,2.465411137603941e-08
F0,S1035,1.9588539996460835e-05,3.0452753992426747,1.4335572554007574e-07
F0,S1036,1.8214523406580496e-05,6.215981970537499e-07,2.847222988767622e-08
F0,S1037,9.857179919831804e-06,6.102530833948276e-07,2.3033844334205127e-08
F0,S1038,1.0194902058857345e-05,5.840827858634578e-07,2.2511949965953276e-08
F0,S1039,1.190147947090129e-05,5.799713655398616e-07,2.2991899204385916e-08
F0,S1040,1.2734655671918125e-05,7.725446293267352e-07,2.7174229458984972e-08
F0,S1041,1.1506865805534365e-05,9.92485705179485e-07,2.6831914547815443e-08
F0,S1042,1.1633510000090757e-05,5.788443950560995e-07,2.2741473933715437e-08
F0,S1043,2.0996110912029117e-05,7.919965353754624e-07,2.70479569529691e-08
F0,S1044,1.4208899923432227e-05,5.903435502582531e-07,2.2301538275946187e-08
F0,S1045,1.6554348368880222e-05,5.785807878416166e-07,2.1907739187420108e-08
F0,S1046,1.457127302588122e-05,6.632496100658513e-07,2.5740398482963e-08
F0,S1047,1.855085316711118e-05,7.318149402466941e-07,2.513966352045032e-08
F0,S1048,1.5217536429474173e-05,5.967602300324006e-07,2.564184533409494e-08
F0,S1049,9.891983230045796e-06,5.809597827231609e-07,2.2570013935154745e-08
F0,S1050,1.5178240090534965e-05,5.759268446168761e-07,2.198617888909292e-08
F0,S1051,1.0836534927683111e-05,5.634406163482114e-07,2.1857991382430628e-08
F0,S1052,2.322158649704303e-05,1.995496715074319e-05,0.49215692098162084
F0,S1053,1.0986931403262618e-05,6.332048693149262e-07,2.380540166594429e-08
F0,S1054,1.1590311269930706e-05,6.581645174804456e-07,2.5208675142030633e-08
F0,S1055,1.0013379813925466e-05,6.234236187697302e-07,2.326183300521811e-08
F0,S1056,2.4405426969351203e-05,6.25810292776989e-07,2.7128806689187876e-08
F0,S1057,2.2073773136210014e-05,6.399468697039443e-07,2.3301764409440106e-08
F0,S1058,2.244264439869486e-05,9.301261629866292e-07,4.2903616715039513e-08
F0,S1059,8.749282008826036e-06,5.938828463444289e-07,2.2863187333766928e-08
F0,S1060,2.5819826927411618e-05,8.775133631448999e-07,4.803206502582476e-08
F0,S1061,1.3817974497746092e-05,5.961807945602583e-07,2.2161232110942976e-08
F0,S1062,1.964847728577496e-05,6.660350773539753e-07,2.3939107792647028e-08
F0,S1063,1.523930295497577e-05,6.232659741444706e-07,2.5564506138676974e-08
F0,S1064,1.2458377760547361e-05,5.892694592415107e-07,2.230765868848676e-08
F0,S1065,1.1424271125210562e-05,8.449488874585865e-07,2.482602376458782e-08
F0,S1066,1.426659391774881e-05,6.359564243303138e-07,2.3720365478944636e-08
F0,S1067,8.787890222280572e-06,5.805284296231927e-07,2.2619695363577238e-08
F0,S1068,1.0444250614600878e-05,6.459601200663253e-07,2.3131616596949055e-08
F0,S1069,1.1585301952579597e-05,6.190777477848218e-07,2.5912784340054482e-08
F0,S1070,1.2025539699396196e-05,5.922577636237482e-07,2.2444897412185006e-08
F0,S1071,1.2529334005771584e-05,6.970106869288747e-07,2.475359889602889e-08
F0,S1072,1.1179187144693237e-05,5.893422097948635e-07,2.3407240974744538e-08
F0,S1073,1.9592961639426405e-05,6.030759288341925e-07,2.1990730719788764e-08
F0,S1074,1.190106822698196e-05,8.493513575120309e-07,2.860790865471387e-08
F0,S1075,2.1900012033590647e-05,6.566441236264166e-07,2.547991324574488e-08
F0,S1076,1.2874365316481063e-05,5.950750510374085e-07,2.274986837917025e-08
F0,S1077,8.551252496272153e-06,6.487305274247918e-07,2.4308515454604962e-08
F0,S1078,1.7089170170231373e-05,5.699581450167715e-07,2.203109095914643e-08
F0,S1079,9.162511882438651e-06,6.680440917001552e-07,2.352227926090278e-08
F0,S1080,1.8094949933765132e-05,5.475326818922449e-07,2.161031231690285e-08
F0,S1081,1.2672511383571592e-05,5.639200253306254e-07,2.1975888736846413e-08
F0,S1082,2.3385180284761384e-05,9.075449859271495e-07,3.350629267735052e-08
F0,S1083,1.0526748486675907e-05,6.270384844784666e-07,2.3380790243381307e-08
F0,S1084,1.1151748995355935e-05,6.137859074217077e-07,2.3433786116443483e-08
F0,S1085,5.134684179305527e-05,25.743211294626647,13.180713562460925
F0,S1086,1.4502614108058365e-05,7.781158113255432e-07,2.6426186619468018e-08
F0,S1087,9.249605713967914e-06,6.546298012463719e-07,2.317637568081269e-08
F0,S1088,9.646828284330904e-06,2.1073551809948647e-06,2.6866876998648485e-08
F0,S1089,1.1149137964905384e-05,5.835067949840635e-07,2.2229025004678194e-08
F0,S1090,9.161822066593908e-06,6.41634394147574e-07,2.393758300128199e-08
F0,S1091,8.912640015534245e-06,6.054968004567962e-07,2.280030095243085e-08
F0,S1092,1.0960095847702032e-05,8.216935850376385e-07,2.6963076112795803e-08
F0,S1093,9.938068410822584e-06,6.182675599111957e-07,2.3424295077958394e-08
F0,S1094,1.492628931447369e-05,1.0693137798551015e-05,4.847713597236552e-08
F0,S1095,1.0701584333831918e-05,6.139242078018092e-07,2.304148461537921e-08
F0,S1096,8.895682465878895e-06,6.694503178854749e-07,2.3020463530249007e-08
F0,S1097,9.574238868865467e-06,6.140046109177783e-07,2.3122495167270494e-08
F0,S1098,1.0077331799366076e-05,5.809100755498958e-07,2.257906759028698e-08
F0,S1099,9.52294831472591e-06,5.926740133831901e-07,2.2283160143813796e-08
F0,S1100,2.4596629191546242e-05,6.594897024228283e-07,2.5024554604629254e-08
F0,S1101,2.5265340513947635e-05,6.357106835166739e-07,2.7082713179935344e-08
F0,S1102,1.4257356448814147e-05,6.547987517722376e-07,2.5381809638172262e-08
F0,S1103,2.6044173000092506e-05,7.681348524773874e-07,2.8216840215369233e-08
F0,S1104,1.5243163541000925e-05,6.035468437716742e-07,2.3832698574062814e-08
F0,S1105,1.4541974920998176e-05,5.757119528395507e-07,2.2129785812038563e-08
F0,S1106,2.5897531991975574e-05,9.577761916386185e-07,2.770716528574021e-08
F0,S1107,2.6275759581392042e-05,9.770949538055103e-07,2.5399081715445996e-07
F0,S1108,8.549328999933307e-06,5.868816219244377e-07,2.2600263485884213e-08
F0,S1109,1.7464932292244145e-05,6.564423281196126e-07,2.40942129312101e-08
F0,S1110,1.295529064540339e-05,6.887219367186978e-07,2.430334203777103e-08
F0,S1111,1.455909480493449e-05,7.800308515734961e-07,2.8368281168670074e-08
F0,S1112,1.3098362634563222e-05,5.97845429132229e-07,2.3237098680112852e-08
F0,S1113,2.5814487863514615e-05,6.957539877565206e-07,2.673651874088763e-08
F0,S1114,1.0937132449031149e-05,6.524591633347696e-07,2.3650361222783217e-08
F0,S1115,8.541207887466619e-06,5.732703637180076e-07,2.2355565249126358e-08
F0,S1116,1.601434554583983e-05,7.707181601326819e-07,2.8218749283914762e-08
F0,S1117,1.281755665420956e-05,6.209460697141312e-07,2.26741276525088e-08
F0,S1118,1.7245626649385562e-05,8.147770882375393e-07,2.5864648306277347e-08
F0,S1119,2.1849880570124874e-05,7.065689719860278e-07,2.977927098976956e-08
F0,S1120,2.9646194864453658e-05,6.119945059044966e-07,3.736641009248785e-08
F0,S1121,1.6238330610412124,1.0230300281654718e-06,1.0334926154815306e-07
F0,S1122,0.0001389344968084215,8.766502297312335e-07,1.278868158645175e-07
F0,S1123,8.587617470026887e-06,5.76672862039092e-07,2.2438181299215802e-08
F0,S1124,9.662828493831447e-06,6.124360578770508e-07,2.303752836521596e-08
F0,S1125,1.3003489358236088e-05,6.191963182315027e-07,2.226737417240151e-08
F0,S1126,8.557830481809396e-06,6.229928004794171e-07,2.3705686008750863e-08
F0,S1127,3.525616920589164e-05,7.647903519438156e-07,6.293637836786376e-08
F0,S1128,1.5575969982299464e-05,6.08122520798255e-07,2.2968577222473362e-08
F0,S1129,1.1017908298569248e-05,6.227998020751028e-07,2.2549669485615662e-08
F0,S1130,1.1197519709038769e-05,6.341203812484528e-07,2.2600287183475608e-08
F0,S1131,8.555870317343672e-06,6.396758691168861e-07,2.3397243171205326e-08
F0,S1132,8.728755127301988e-06,5.986166721462637e-07,2.3056925484597007e-08
F0,S1133,1.2219569267821651e-05,6.435986839378987e-07,2.387769493444821e-08
F0,S1134,1.784220138901206e-05,6.014914636185581e-07,2.4585726470455663e-08
F0,S1135,1.219367880238235e-05,6.025303309520577e-07,2.410846602621782e-08
F0,S1136,1.8905729174730402e-05,6.39029172305469e-07,2.385711203115634e-08
F0,S1137,1.5241952746988027e-05,6.21484653866227e-07,2.4110564651763193e-08
F0,S1138,1.3272084258224415e-05,6.119127896270618e-07,2.341953865710848e-08
F0,S1139,2.157823805304721e-05,6.449006277720049e-07,2.5321592880916034e-08
F0,S1140,1.526062435926064e-05,6.165643778063105e-07,2.3344838076763565e-08
F0,S1141,8.572830506612016e-06,6.776785228847159e-07,2.3489860746486254e-08
F0,S1142,1.3881559967689644e-05,5.93151572434497e-07,2.2405419896698826e-08
F0,S1143,1.4323548866180517e-05,7.588950054058705e-07,2.4600273421974873e-08
F0,S1144,2.2319114798605566e-05,7.381107799976843e-07,3.1236637977806063e-08
F0,S1145,1.542512018710303e-05,5.929851002199172e-07,2.2312342717947834e-08
F0,S1146,1.0078405795693371e-05,6.043940187689818e-07,2.2620178585420502e-08
F0,S1147,8.836203488507218e-06,6.239426623811552e-07,2.2828598759435172e-08
F0,S1148,2.6347785049356353e-05,6.128714747988523e-07,2.6105644029327233e-08
F0,S1149,1.7602202386138337e-05,5.60987206817499e-07,2.179508747963952e-08
F0,S1150,1.2360506902203526e-05,6.152294986277251e-07,2.3520290565229693e-08
F0,S1151,9.614107164313593e-06,6.557493224124129e-07,2.276187234995765e-08
F0,S1152,1.3440931023181156e-05,5.992194479891893e-07,2.2360653378171917e-08
F0,S1153,1.0265511326545103e-05,6.042419631554044e-07,2.2480343849154676e-08
F0,S1154,1.0191659362068317e-05,5.667977030772545e-07,2.2058894548581032e-08
F0,S1155,1.3311996590780625e-05,5.67424452116041e-07,2.2106358357201822e-08
F0,S1156,9.872639924990588e-06,6.114956308042945e-07,2.345505971732191e-08
F0,S1157,7.3137718633217235,1.1269259372775379e-06,1.3095824281145578
F0,S1158,1.3036286163961434e-05,7.616240057954004e-07,2.4146739609431934e-08
F0,S1159,1.4064555962881218e-05,9.344850084384458e-07,2.5659492424639636e-08
F0,S1160,1.3116730773210658e-05,5.68524295232054e-07,2.2137522447013547e-08
F0,S1161,0.00030106464046848454,7.160226984799422e-07,2.493336673554629e-07
F0,S1162,1.597915895435666e-05,5.638454069613777e-07,2.176723658535997e-08
F0,S1163,9.451268889806091e-06,6.042195958005582e-07,2.2936990035981654e-08
F0,S1164,1.749420399308189e-05,5.758032429204203e-07,2.188304882012674e-08
F0,S1165,2.6261863576780406e-05,3.5521792328365946e-06,3.8344796059566584e-08
F0,S1166,1.5956659867598603e-05,6.852626713297097e-07,2.407714165025483e-08
F0,S1167,1.07056910449369e-05,6.026955121892229e-07,2.2868609159903216e-08
F0,S1168,2.2793956415639774e-05,6.483821310975224e-07,2.72066910236719e-08
F0,S1169,1.6635291417020502e-05,7.808772831709548e-07,2.646569687116513e-08
F0,S1170,9.577203537720888e-06,5.810913938499057e-07,2.2195054593082866e-08
F0,S1171,1.623626833078877e-05,6.022955664557216e-07,2.2727209964085558e-08
F0,S1172,1.537598320906412e-05,6.848414226639628e-07,2.4652755430978196e-08
F0,S1173,1.7617250559436715e-05,6.246784937569132e-07,2.4629355603372904e-08
F0,S1174,1.0257116007542475e-05,1.067658285230088e-06,3.029343627558189e-08
F0,S1175,2.2128967720509628e-05,6.643151537886617e-07,2.5825877279516396e-08
F0,S1176,1.6029274931472057e-05,5.73668077272529e-07,2.2105400201008297e-08
F0,S1177,1.5704049828866965e-05,7.455668032610532e-07,2.6845906149300735e-08
F0,S1178,8.939550507388534e-06,6.510648760780096e-07,2.355878517975533e-08
F0,S1179,2.259093171288523e-05,8.298566603339348e-07,3.99281045309595e-08
F0,S1180,1.1596410735292624e-05,5.63573478986588e-07,2.1894626488570783e-08
F0,S1181,2.2716883575265143e-05,5.854095776243702e-07,2.1933392118448678e-08
F0,S1182,1.9960258725134983e-05,6.225957571506191e-07,2.7441849202801714e-08
F0,S1183,1.615635806484845e-05,6.021387939706659e-07,2.2124458645403114e-08
F0,S1184,1.1388603846339594e-05,5.991138118715251e-07,2.274379344507592e-08
F0,S1185,1.7582759475969705e-05,6.339144727724424e-07,2.591083499942922e-08
F0,S1186,9.000069969435211e-06,6.004513551878329e-07,2.2304010702168974e-08
F0,S1187,1.1218326678489344e-05,6.202658673947669e-07,2.414869115464202e-08
F0,S1188,1.6423105326429444e-05,6.038571966099187e-07,2.3748336232825806e-08
F0,S1189,2.105182182345277e-05,5.497361379713214e-07,2.148052621040729e-08
F0,S1190,1.0691759408663313e-05,6.348267697823183e-07,2.3807433437494597e-08
F0,S1191,9.456828841814368e-06,5.867062956086768e-07,2.261323890970743e-08
F0,S1192,1.5092394478282632e-05,5.676342745812411e-07,2.1936460580686332e-08
F0,S1193,1.6336074196124655e-05,5.827824745846606e-07,2.2085039995738754e-08
F0,S1194,9.385198464295288e-06,6.9313430507783e-07,2.3741259731970285e-08
F0,S1195,1.5167623430057496e-05,5.757374773412841e-07,2.207359326527761e-08
F0,S1196,8.835324500224107e-06,6.231835103660551e-07,2.33136452849246e-08
F0,S1197,1.1276725258720217e-05,6.388383423784753e-07,2.3843242974800014e-08
F0,S1198,1.0025939713494037e-05,5.803199944572046e-07,2.279148281133633e-08
F0,S1199,1.0422398260605404e-05,9.386078701910624e-07,3.132495152589212e-08
F0,S1200,2.678309417870399e-05,5.605820256266197e-07,2.1595363858733902e-08
F0,S1201,1.8193060529887824e-05,5.902164970226201e-07,2.2061718589802e-08
F0,S1202,9.187283678158194e-06,6.052464190862255e-07,2.3128769438610476e-08
F0,S1203,1.294622140574001e-05,6.852186507708165e-07,2.3099529923040814e-08
F0,S1204,1.3877409644451187e-05,6.700612163768645e-07,2.4597572690948236e-08
F0,S1205,1.5969582643233023e-05,5.829289033159228e-07,2.22077705665782e-08
F0,S1206,2.1024845700803797e-05,5.56436607744207e-07,2.1717947709577105e-08
F0,S1207,1.3834347887125645e-05,6.453781971368127e-07,2.331732294851482e-08
F0,S1208,1.0312664822052541e-05,5.942223173350701e-07,2.2661224427055515e-08
F0,S1209,1.1458706718762415e-05,6.056177948818696e-07,2.2342594790730234e-08
F0,S1210,2.7637634582498392e-05,5.571148455313701e-07,2.1645064389726222e-08
F0,S1211,1.8857767428363732e-05,5.970792438314469e-07,2.2196728411503743e-08
F0,S1212,8.876627664620158e-06,5.922064988840285e-07,2.276997874496043e-08
F0,S1213,8.583436020540793e-06,5.98428638380505e-07,2.2469744003313e-08
F0,S1214,9.265201380758068e-06,5.953302025916922e-07,2.25118637712406e-08
F0,S1215,1.028688194220648e-05,5.943619730450456e-07,2.3053763933684183e-08
F0,S1216,1.359670833655449e-05,6.063602782360016e-07,2.3110151840439668e-08
F0,S1217,1.0131906859898866e-05,5.848188148211424e-07,2.216533023283228e-08
F0,S1218,1.718868366572612e-05,5.975889988538356e-07,2.2374671912677052e-08
F0,S1219,1.12729157142766e-05,5.95951703100085e-07,2.241904553082035e-08
F0,S1220,1.684496666197023e-05,5.590431508018165e-07,2.1638943109403283e-08
F0,S1221,1.6981387114523866e-05,6.548636355284805e-07,2.545480881931141e-08
F0,S1222,1.0263607152427765e-05,6.865209904074913e-07,2.5496184849632572e-08
F0,S1223,2.9113755016577613e-05,0.9458478163339116,7.715807428887617
F0,S1224,9.701402675728185e-06,6.045599408681824e-07,2.3135906243673743e-08
F0,S1225,1.4067498289553127e-05,5.746160163090204e-07,2.2910976385460714e-08
F0,S1226,1.0685885504882095e-05,6.16556655443251e-07,2.3337474219979037e-08
F0,S1227,1.4512101511190656e-05,5.912424900340953e-07,2.213843230968378e-08
F0,S1228,2.574971335383597e-05,6.371933060772395e-07,2.5001006006443742e-08
F0,S1229,2.308733994458124e-05,8.351860559369713e-07,3.1045909103134314e-08
F0,S1230,1.141671737495992e-05,11.134109108891067,6.558968181113447e-08
F0,S1231,1.5417885136305744e-05,6.453824858512811e-07,2.361420143143459e-08
F0,S1232,1.7109805490416295e-05,2.499520522181055,2.8685497204863195e-08
F0,S1233,1.5744290722875624e-05,6.246332568711239e-07,2.3129665534763738e-08
F0,S1234,1.7738076014224187e-05,8.997473791408328e-07,2.8745375277185517e-08
F0,S1235,1.2429909281589692e-05,6.298294087492524e-07,2.3613622209244796e-08
F0,S1236,1.2695144476255825e-05,5.79753248191287e-07,2.2554251955047593e-08
F0,S1237,8.652509734370349e-06,5.917383337631378e-07,2.2905233340443274e-08
F0,S1238,1.7290446239579927e-05,5.833741416382989e-07,2.2099117885503552e-08
F0,S1239,1.436481904481694e-05,5.870517679734907e-07,2.290651294275797e-08
F0,S1240,1.3466065687192242e-05,6.742743195573523e-07,2.6251472385744673e-08
F0,S1241,1.635434398960334e-05,5.693756804422609e-07,2.2050677330472766e-08
F0,S1242,9.674102638156872e-06,6.008030369999674e-07,2.290531599211115e-08
F0,S1243,1.1857747804454499e-05,6.618220484157832e-07,2.4265728044644777e-08
F0,S1244,1.2324300476300689e-05,6.036130260449261e-07,2.2580511755522706e-08
F0,S1245,1.2339041445993574e-05,6.46216558866796e-07,2.5333263899237663e-08
F0,S1246,9.020676962460445e-06,7.38525353594496e-07,2.3686743853680835e-08
F0,S1247,1.7846601570883942e-05,1.1888732502168115e-06,1.370770757662533e-07
F0,S1248,2.2843357015313283e-05,5.98204826334818e-07,2.3855517483267578e-08
F0,S1249,1.2257238960169214e-05,5.978320115516625e-07,2.346287570032556e-08
F0,S1250,9.728921916723381e-06,6.381340399021138e-07,2.302165000946571e-08
F0,S1251,1.4754014116540075e-05,5.819548683242046e-07,2.2398289719062908e-08
F0,S1252,1.178075002956531e-05,5.973986700729206e-07,2.2712177451886593e-08
F0,S1253,2.347889272941175e-05,6.069809524194506e-07,2.270212681720864e-08
F0,S1254,8.813144618017047e-06,6.528406011703961e-07,2.4726222345067098e-08
F0,S1255,2.365105291838966e-05,6.527326631097569e-07,2.579246081609625e-08
F0,S1256,1.440512411045409e-05,5.775233064063068e-07,2.1977467507962306e-08
F0,S1257,9.665387190679182e-06,6.466545686790168e-07,2.2558359963104818e-08
F0,S1258,1.3928624695934851e-05,5.870424454489982e-07,2.2070952339569676e-08
F0,S1259,1.204345244917387e-05,5.620857224223842e-07,2.2052847602216407e-08
F0,S1260,1.348976742945927e-05,5.783162314567931e-07,2.205507979879527e-08
F0,S1261,1.1745890988507266e-05,6.339921308044732e-07,2.3338812730391677e-08
F0,S1262,1.01174443498149e-05,6.203904063105864e-07,2.326684535526627e-08
F0,S1263,9.143100469963075e-06,7.885320641053892e-07,2.708743853047417e-08
F0,S1264,2.2419454023129978e-05,1.18334179938734e-06,5.6213735928485476e-08
F0,S1265,1.629914186800652e-05,5.747400653734105e-07,2.2140927742241286e-08
F0,S1266,9.396246752577448e-06,6.861197580286545e-07,2.506162133614744e-08
F0,S1267,2.9114369389487886e-05,7.13631094081732e-07,3.880906657850923e-08
F0,S1268,1.0995916485261955e-05,6.24321672517243e-07,2.2692255554776343e-08
F0,S1269,9.688297925678178e-06,6.417402265234947e-07,2.3559667970963238e-08
F0,S1270,2.063732275146962e-05,6.39570598798544e-07,2.5695664124279224e-08
F0,S1271,4.164034379182567e-05,7.343184655870042e-07,5.296049131651924e-08
F0,S1272,1.4400229431908103e-05,1.1353394466025279e-06,2.8759815956285035e-08
F0,S1273,9.885603909181124e-06,5.862566543159015e-07,2.229578818532968e-08
F0,S1274,2.5033408486608653,11.036650266124399,16.285699595227207
F0,S1275,1.161115898286687e-05,6.486526927309918e-07,2.3659152714947363e-08
F0,S1276,1.7564652764727152e-05,5.540197739066033e-07,2.181091091453003e-08
F0,S1277,2.4090408286824872e-05,5.889192888626744e-07,2.5462851162955246e-08
F0,S1278,2.566189883899115e-05,8.93011171291907e-07,4.1770488099073863e-08
F0,S1279,1.6134314530086006e-05,7.528035823435676e-07,2.4857011652176646e-08
F0,S1280,2.33691891371145e-05,5.024223895896099e-06,2.7605962900273776e-08
F0,S1281,0.5796248602167124,7.508948813958558e-07,4.363163296065321
F0,S1282,2.3633321603258275e-05,6.954490386414164e-07,2.5235054057788047e-08
F0,S1283,1.4084420836132487e-05,5.82421963808314e-07,2.2164083965742993e-08
F0,S1284,1.1954896566010448e-05,5.851665286329969e-07,2.303016129856095e-08
F0,S1285,1.6623445315023273e-05,1.1387335197337748e-06,2.9208964166192796e-08
F0,S1286,1.0077155142220057e-05,6.016992315144149e-07,2.3170132651094765e-08
F0,S1287,8.80194853445934e-06,7.209085138076674e-07,2.3323159270429034e-08
F0,S1288,2.3170891719793607e-05,5.662144516190888e-07,2.1698165026378098e-08
F0,S1289,2.5007940800545093e-05,8.776518572140096e-07,5.2284995353603906e-08
F0,S1290,2.3395567420574223e-05,9.494090946643051e-07,3.470319074332633e-08
F0,S1291,1.5994395212941166e-05,6.741173311444153e-07,2.6037446084968376e-08
F0,S1292,4.5443747512990504e-05,9.453247613821549e-07,8.371346926657518e-08
F0,S1293,1.1274243763357692e-05,6.152644940881539e-07,2.2830262404804805e-08
F0,S1294,1.1508385981337237e-05,5.99880639067955e-07,2.2591411023732823e-08
F0,S1295,1.1430101206339847e-05,6.187785707994571e-07,2.2546530335824296e-08
F0,S1296,1.5476710413152732e-05,5.915559160760645e-07,2.2960227638887794e-08
F0,S1297,1.207556777371869e-05,6.767660838144888e-07,2.3698410660083213e-08
F0,S1298,1.1906873263617714e-05,6.094353342833774e-07,2.2873692499367058e-08
F0,S1299,1.4609551717551785e-05,6.232609921755761e-07,2.3610090675864162e-08
F0,S1300,2.0221873543711282e-05,5.638369630697624e-07,2.2121666868952705e-08
F0,S1301,1.435372915770246e-05,5.6202297101322e-07,2.1862732864358433e-08
F0,S1302,2.3892250639767612e-05,5.961169536140369e-07,2.6792945556074016e-08
F0,S1303,8.881601479156534e-06,5.90314716362094e-07,2.2250694787327934e-08
F0,S1304,1.5864914147360717e-05,3.867417861813722e-06,4.4232411740784957e-08
F0,S1305,8.783996248266397e-06,6.043283807665744e-07,2.2923058228801355e-08
F0,S1306,2.1441605387986086e-05,6.40236857591881e-07,2.7167161436332786e-08
F0,S1307,1.1085135056244782e-05,5.788349191724708e-07,2.2712494112493004e-08
F0,S1308,1.9390567264428592e-05,7.695619776538276e-07,2.4507871374870695e-08
F0,S1309,2.074869708977344e-05,7.947740397880247e-07,2.72547821722739e-08
F0,S1310,1.3508891387726747e-05,6.930688564239801e-07,2.4701313495333334e-08
F0,S1311,1.1807009161243923e-05,6.215766998657876e-07,2.346311264015105e-08
F0,S1312,1.8115008937749912e-05,5.807301316621647e-07,2.214693905909519e-08
F0,S1313,6.681957610992915,0.7395197545914307,6.913225695176734
F0,S1314,1.1897763276107376e-05,7.840430954744674e-07,2.6849895090088027e-08
F0,S1315,9.006140131993398e-06,7.596967904155769,3.212689288093347e-08
F0,S1316,2.1927970400929414e-05,6.984409092262487e-07,2.5302805652637965e-08
F0,S1317,1.9718375503278563e-05,6.361445845407983e-07,2.7567386883825413e-08
F0,S1318,1.1141733969124951e-05,9.29889058916204e-07,2.9209435297891803e-08
F0,S1319,2.606184041447694e-05,7.475786932157271e-07,3.2603738897631984e-08
F0,S1320,9.420942319709592e-06,6.092338461075666e-07,2.2645713707025665e-08
F0,S1321,9.580307519137521e-06,5.874233314230292e-07,2.286480734783999e-08
F0,S1322,2.3296734389055212e-05,8.124095114225879e-07,2.760960777014813e-08
F0,S1323,1.609374901407892e-05,6.065310759093006e-07,2.359083165004241e-08
F0,S1324,1.1886484145414729e-05,6.336235741752424e-07,2.2642051713161585e-08
F0,S1325,1.8131168778330636e-05,7.304348062686821e-07,2.9586497910787725e-08
F0,S1326,1.1383632268488504e-05,5.709833329386486e-07,2.2010807068256075e-08
F0,S1327,1.0432892480635557e-05,5.87731960438328e-07,2.268673391909817e-08
F0,S1328,1.6495366767154523e-05,5.768695582381004e-07,2.2148932283435588e-08
F0,S1329,1.0424409210187715e-05,6.730436350713969e-07,2.3715824382901097e-08
F0,S1330,8.769994734455578e-06,5.982719844950613e-07,2.2714898550078518e-08
F0,S1331,8.589407006120838e-06,6.302462242273734e-07,2.32269705601905e-08
F0,S1332,2.423669369529305e-05,5.93625478543725e-07,2.353018007020487e-08
F0,S1333,1.2190987805762165e-05,5.676386580421089e-07,2.20726015563166e-08
F0,S1334,1.2332191570575482e-05,8.274121037860573e-07,2.575210470291654e-08
F0,S1335,8.789999042421444e-06,7.207958974553524e-07,2.4545161183070542e-08
F0,S1336,1.6519377698563617e-05,6.078483705663628e-07,2.2400633983743686e-08
F0,S1337,1.3061225283738561e-05,5.738580876279438e-07,2.209916826236223e-08
F0,S1338,8.732158094495015e-06,5.848109180061833e-07,2.2147969667931435e-08
F0,S1339,1.0886236931159071e-05,6.039375002164591e-07,2.3181162487620913e-08
F0,S1340,9.581777552569427e-06,6.219264511819078e-07,2.357984059753648e-08
F0,S1341,8.512001165268129e-06,5.943421666797529e-07,2.2638479267015302e-08
F0,S1342,1.3085067097138005e-05,6.459620092553029e-07,2.330553712981637e-08
F0,S1343,1.3097760019282923e-05,6.399860226183299e-07,2.4063351739874582e-08
F0,S1344,1.7359808892790254e-05,5.687618975762857e-07,2.1870774831502613e-08
F0,S1345,1.1011001963638762e-05,5.786638350665889e-07,2.2263274642201627e-08
F0,S1346,1.4798903878584143e-05,6.434166447702564e-07,2.4067144559283463e-08
F0,S1347,2.014465340671661e-05,6.248073352639813e-07,2.5601959105578978e-08
F0,S1348,1.1321452861957333e-05,6.340566556763863e-07,2.2908168639941977e-08
F0,S1349,1.7908646803594444e-05,6.319233179388732e-07,2.338904016497648e-08
F0,S1350,9.184390279994822e-06,5.98603226381311e-07,2.3156753092732526e-08
F0,S1351,1.753862028452732e-05,1.1638869131761126e-06,2.7227389164724447e-08
F0,S1352,9.036986630044158e-06,6.527872466274363e-07,2.345544479656483e-08
F0,S1353,1.547237764060128e-05,6.066945162520367e-07,2.2835701119398347e-08
F0,S1354,1.6717346072642104e-05,6.211858675770564e-07,2.3635756843918234e-08
F0,S1355,1.418761236024554e-05,5.7143369173911e-07,2.224749212603947e-08
F0,S1356,8.518218686795962e-06,5.994372347241255e-07,2.256932629542179e-08
F0,S1357,1.3458882115148715e-05,8.085844636322507e-07,2.8350969797665045e-08
